Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips,Region
2018,4R03-41154,Jefferson,GA,All,Rural Reporter,198097.0,3.0,169262.0,16200.0,South Atlantic
2018,4R03-41155,Social Circle,GA,All,Rural Reporter,123280.0,2.0,28497.0,8988.0,South Atlantic
2018,4R03-41156,Abbeville,GA,All,Rural Reporter,170185.0,3.0,210447.0,9669.0,South Atlantic
2018,4R03-41158,Dahlonega,GA,All,Rural Reporter,168843.0,2.0,35795.0,5443.0,South Atlantic
2018,4R03-41168,Washington,GA,All,Rural Reporter,192881.0,3.0,101114.0,14442.0,South Atlantic
2018,4R03-41171,Chickamauga,GA,All,Rural Reporter,655880.0,12.0,414695.0,31651.0,South Atlantic
2018,4R03-41177,Camilla,GA,All,Rural Reporter,5426848.0,73.0,2915754.0,446131.0,South Atlantic
2018,4R03-41185,Thomasville,GA,All,Rural Reporter,1014817.0,16.0,474917.0,141923.0,South Atlantic
2018,4R03-41190,Dallas,GA,All,Rural Reporter,253032.0,4.0,151856.0,14779.0,South Atlantic
2018,4R03-41196,Cochran,GA,All,Rural Reporter,112690.0,3.0,50632.0,6967.0,South Atlantic
2018,4R03-44937,Fitzgerald,GA,All,Rural Reporter,473225.0,6.0,286922.0,28025.0,South Atlantic
2018,4R04-40909,Jackson,KY,All,Rural Reporter,828027.0,19.0,391513.0,38101.0,East South Central
2018,4R04-40941,Mt. Vernon,KY,All,Rural Reporter,11763483.0,263.0,7473947.0,1133732.0,East South Central
2018,4R04-40948,Frankfort,KY,All,Rural Reporter,5474407.0,99.0,2309496.0,426987.0,East South Central
2018,4R04-40953,Hopkinsville,KY,All,Rural Reporter,4657533.0,109.0,2282011.0,386722.0,East South Central
2018,4R04-40971,Flemingsburg,KY,All,Rural Reporter,1343539.0,78.0,1132472.0,62813.0,East South Central
2018,4R04-40979,Richmond,KY,All,Rural Reporter,2043975.0,55.0,866614.0,221622.0,East South Central
2018,4R04-40997,Owenton,KY,All,Rural Reporter,475641.0,21.0,279024.0,19540.0,East South Central
2018,4R04-41006,Prestonsburg,KY,All,Rural Reporter,5272236.0,72.0,3227369.0,301729.0,East South Central
2018,4R04-41013,Paducah,KY,All,Rural Reporter,3979957.0,63.0,1484860.0,313374.0,East South Central
2018,4R04-41023,Manchester,KY,All,Rural Reporter,4295850.0,142.0,2220894.0,289530.0,East South Central
2018,4R04-41032,Maysville,KY,All,Rural Reporter,274670.0,7.0,75310.0,32436.0,East South Central
2018,4R04-41053,Murray,KY,All,Rural Reporter,1171367.0,32.0,632151.0,125033.0,East South Central
2018,4R04-41083,Glasgow,KY,All,Rural Reporter,97196.0,2.0,33975.0,7589.0,East South Central
2018,4R04-41090,Louisville,KY,All,Rural Reporter,2791147.0,83.0,1178474.0,149071.0,East South Central
2018,4R04-41094,Olive Hill,KY,All,Rural Reporter,1005938.0,20.0,544842.0,64072.0,East South Central
2018,4R04-41098,Harlan,KY,All,Rural Reporter,1300549.0,52.0,817755.0,46445.0,East South Central
2018,4R04-41120,Frankfort,KY,All,Rural Reporter,1314490.0,29.0,333336.0,159108.0,East South Central
2018,4R04-41165,Lebanon,KY,All,Rural Reporter,2808505.0,70.0,1747525.0,130051.0,East South Central
2018,4R04-41179,Fulton,KY,All,Rural Reporter,2516260.0,48.0,1324404.0,171371.0,East South Central
2018,4R04-44939,Carrollton,KY,All,Rural Reporter,93968.0,2.0,32238.0,1507.0,East South Central
2018,4R05-40922,D'Lo,MS,All,Rural Reporter,573893.0,20.0,486222.0,39431.0,East South Central
2018,4R05-40955,Jackson,MS,All,Rural Reporter,572190.0,16.0,317038.0,47376.0,East South Central
2018,4R05-40957,Vicksburg,MS,All,Rural Reporter,770926.0,21.0,257779.0,76538.0,East South Central
2018,4R05-40969,Canton,MS,All,Rural Reporter,656708.0,11.0,169726.0,65293.0,East South Central
2018,4R05-40987,Hazlehurst,MS,All,Rural Reporter,522828.0,19.0,369709.0,56788.0,East South Central
2018,4R05-41024,Itta Bena,MS,All,Rural Reporter,738682.0,32.0,260601.0,51967.0,East South Central
2018,4R05-41030,MSU,MS,All,Rural Reporter,2528319.0,39.0,606661.0,613851.0,East South Central
2018,4R05-41039,Booneville,MS,All,Rural Reporter,976805.0,36.0,654282.0,202342.0,East South Central
2018,4R05-41044,Richton,MS,All,Rural Reporter,1682910.0,29.0,1266690.0,102360.0,East South Central
2018,4R05-41051,Prentiss,MS,All,Rural Reporter,573393.0,15.0,823548.0,48364.0,East South Central
2018,4R05-41052,Oxford,MS,All,Rural Reporter,3022012.0,30.0,937126.0,1369285.0,East South Central
2018,4R05-41096,Port Gibson,MS,All,Rural Reporter,1157555.0,26.0,869425.0,110208.0,East South Central
2018,4R05-41121,Natchez,MS,All,Rural Reporter,1496750.0,35.0,544680.0,67742.0,East South Central
2018,4R05-41183,Clarksdale,MS,All,Rural Reporter,1690240.0,37.0,931619.0,241966.0,East South Central
2018,4R05-41192,Cleveland,MS,All,Rural Reporter,2048312.0,68.0,1959158.0,236215.0,East South Central
2018,4R05-44928,Hattiesburg,MS,All,Rural Reporter,882130.0,12.0,439856.0,39554.0,East South Central
2018,4R06-40913,Robbinsville,NC,All,Rural Reporter,539426.0,9.0,289720.0,37343.0,South Atlantic
2018,4R06-40915,Kenansville,NC,All,Rural Reporter,600184.0,14.0,522412.0,53454.0,South Atlantic
2018,4R06-40918,North Wilkesboro,NC,All,Rural Reporter,1233134.0,24.0,777167.0,112804.0,South Atlantic
2018,4R06-40921,Asheboro,NC,All,Rural Reporter,1586059.0,33.0,584039.0,103270.0,South Atlantic
2018,4R06-40929,Reidsville,NC,All,Rural Reporter,2037007.0,29.0,878488.0,141003.0,South Atlantic
2018,4R06-40933,Clinton,NC,All,Rural Reporter,1449813.0,20.0,764447.0,84605.0,South Atlantic
2018,4R06-40934,Columbus,NC,All,Rural Reporter,675749.0,15.0,400287.0,61776.0,South Atlantic
2018,4R06-40938,Burgaw,NC,All,Rural Reporter,631281.0,10.0,359746.0,36689.0,South Atlantic
2018,4R06-40942,Lincolnton,NC,All,Rural Reporter,1057639.0,19.0,579871.0,86466.0,South Atlantic
2018,4R06-40943,Smithfield,NC,All,Rural Reporter,2489326.0,31.0,1136221.0,185517.0,South Atlantic
2018,4R06-40944,Morehead City,NC,All,Rural Reporter,1059713.0,17.0,517410.0,106856.0,South Atlantic
2018,4R06-40947,Gatesville,NC,All,Rural Reporter,412191.0,9.0,340449.0,34759.0,South Atlantic
2018,4R06-40959,Plymouth,NC,All,Rural Reporter,435303.0,8.0,116630.0,28542.0,South Atlantic
2018,4R06-40976,Marshall,NC,All,Rural Reporter,503967.0,12.0,223528.0,23115.0,South Atlantic
2018,4R06-40983,Spindale,NC,All,Rural Reporter,921529.0,26.0,466768.0,94018.0,South Atlantic
2018,4R06-40984,Hendersonville,NC,All,Rural Reporter,710402.0,14.0,154759.0,39113.0,South Atlantic
2018,4R06-40990,Williamston,NC,All,Rural Reporter,566524.0,13.0,247532.0,43332.0,South Atlantic
2018,4R06-40996,Yanceyville,NC,All,Rural Reporter,391496.0,10.0,276344.0,46091.0,South Atlantic
2018,4R06-41004,Pittsboro,NC,All,Rural Reporter,1575438.0,26.0,1112988.0,155707.0,South Atlantic
2018,4R06-41010,Roxboro,NC,All,Rural Reporter,693924.0,14.0,311677.0,72820.0,South Atlantic
2018,4R06-41028,Laurinburg,NC,All,Rural Reporter,296640.0,9.0,178062.0,37998.0,South Atlantic
2018,4R06-41029,West Jefferson,NC,All,Rural Reporter,1200797.0,21.0,810682.0,78827.0,South Atlantic
2018,4R06-41031,Snow Hill,NC,All,Rural Reporter,365367.0,8.0,160452.0,31087.0,South Atlantic
2018,4R06-41034,Washington,NC,All,Rural Reporter,627869.0,12.0,321360.0,49812.0,South Atlantic
2018,4R06-41038,Swan Quarter,NC,All,Rural Reporter,326463.0,9.0,183364.0,29805.0,South Atlantic
2018,4R06-41043,Bakersville,NC,All,Rural Reporter,598197.0,15.0,359404.0,72817.0,South Atlantic
2018,4R06-41045,Manteo,NC,All,Rural Reporter,495373.0,10.0,304364.0,21622.0,South Atlantic
2018,4R06-41048,Henderson,NC,All,Rural Reporter,3326263.0,52.0,2098728.0,291649.0,South Atlantic
2018,4R06-41058,Bolivia,NC,All,Rural Reporter,735259.0,18.0,570203.0,103020.0,South Atlantic
2018,4R06-41064,Carthage,NC,All,Rural Reporter,895609.0,21.0,419081.0,54581.0,South Atlantic
2018,4R06-41066,Bryson City,NC,All,Rural Reporter,385392.0,8.0,133367.0,26278.0,South Atlantic
2018,4R06-41069,Murphy,NC,All,Rural Reporter,540713.0,14.0,239568.0,57559.0,South Atlantic
2018,4R06-41082,Shelby,NC,All,Rural Reporter,1861333.0,25.0,669933.0,111981.0,South Atlantic
2018,4R06-41111,Elizabeth City,NC,All,Rural Reporter,1851095.0,29.0,833330.0,135441.0,South Atlantic
2018,4R06-41113,Wadesboro,NC,All,Rural Reporter,890044.0,15.0,358629.0,49990.0,South Atlantic
2018,4R06-41119,Lillington,NC,All,Rural Reporter,1472005.0,26.0,858596.0,110289.0,South Atlantic
2018,4R06-41124,Rockingham,NC,All,Rural Reporter,525094.0,12.0,401662.0,66853.0,South Atlantic
2018,4R06-41127,Boone,NC,All,Rural Reporter,3592439.0,41.0,870315.0,1825969.0,South Atlantic
2018,4R06-41130,Newland,NC,All,Rural Reporter,753003.0,12.0,360482.0,36174.0,South Atlantic
2018,4R06-41131,Rich Square,NC,All,Rural Reporter,1133266.0,26.0,547313.0,89508.0,South Atlantic
2018,4R06-41134,Boonville,NC,All,Rural Reporter,4567040.0,62.0,1490955.0,187965.0,South Atlantic
2018,4R06-41137,Sparta,NC,All,Rural Reporter,417150.0,12.0,246162.0,24446.0,South Atlantic
2018,4R06-41143,Burnsville,NC,All,Rural Reporter,433433.0,12.0,220097.0,39018.0,South Atlantic
2018,4R06-41150,Sanford,NC,All,Rural Reporter,838241.0,18.0,457940.0,104278.0,South Atlantic
2018,4R06-41160,Hayesville,NC,All,Rural Reporter,626518.0,14.0,250339.0,28073.0,South Atlantic
2018,4R06-41162,Kinston,NC,All,Rural Reporter,1043043.0,18.0,625988.0,104848.0,South Atlantic
2018,4R06-41166,Elizabethtown,NC,All,Rural Reporter,407280.0,9.0,120082.0,45259.0,South Atlantic
2018,4R06-41167,Sylva,NC,All,Rural Reporter,677712.0,13.0,223063.0,40829.0,South Atlantic
2018,4R06-41172,Whiteville,NC,All,Rural Reporter,890497.0,18.0,566878.0,60452.0,South Atlantic
2018,4R06-41181,Albemarle,NC,All,Rural Reporter,946171.0,17.0,302293.0,84296.0,South Atlantic
2018,4R06-41187,Lumberton,NC,All,Rural Reporter,1028403.0,15.0,360692.0,85926.0,South Atlantic
2018,4R06-41191,Franklin,NC,All,Rural Reporter,751849.0,16.0,377108.0,54794.0,South Atlantic
2018,4R06-44931,Wilson,NC,All,Rural Reporter,2450204.0,22.0,648600.0,178018.0,South Atlantic
2018,4R07-40235,Aiken,SC,All,Rural Reporter,851224.0,18.0,346770.0,52888.0,South Atlantic
2018,4R07-40952,Kingstree,SC,All,Rural Reporter,1823166.0,44.0,1045759.0,228689.0,South Atlantic
2018,4R07-40974,Bamberg,SC,All,Rural Reporter,1346522.0,27.0,901148.0,88873.0,South Atlantic
2018,4R07-41002,Barnwell,SC,All,Rural Reporter,978814.0,20.0,729974.0,90180.0,South Atlantic
2018,4R07-41003,Winnsboro,SC,All,Rural Reporter,633775.0,12.0,247714.0,33245.0,South Atlantic
2018,4R07-41022,Newberry,SC,All,Rural Reporter,858160.0,21.0,516962.0,64070.0,South Atlantic
2018,4R07-41042,McCormick,SC,All,Rural Reporter,521273.0,14.0,310906.0,30543.0,South Atlantic
2018,4R07-41146,Chester,SC,All,Rural Reporter,702742.0,17.0,426168.0,56279.0,South Atlantic
2018,4R08-40954,Mt. Pleasant,TN,All,Rural Reporter,6841047.0,183.0,2592360.0,307395.0,East South Central
2018,4R08-40978,Cookeville,TN,All,Rural Reporter,5571740.0,94.0,2904170.0,266365.0,East South Central
2018,4R08-40989,Dunlap,TN,All,Rural Reporter,3833161.0,102.0,2166645.0,174463.0,East South Central
2018,4R08-41020,Covington,TN,All,Rural Reporter,2182745.0,53.0,1040401.0,101898.0,East South Central
2018,4R08-41102,Gatlinburg,TN,All,Rural Reporter,1411276.0,21.0,295232.0,698439.0,East South Central
2018,4R08-41106,Martin,TN,All,Rural Reporter,4751766.0,106.0,3644535.0,291238.0,East South Central
2018,4R08-41136,Pigeon Forge,TN,All,Rural Reporter,2671321.0,39.0,507947.0,2967741.0,East South Central
2018,4R08-41151,Henderson,TN,All,Rural Reporter,3390048.0,89.0,2141727.0,183382.0,East South Central
2018,4R09-40991,Utuado,PR,All,Rural Reporter,24300.0,1.0,12976.0,2801.0,Pacific
2018,4R09-44941,Jayuya,PR,All,Rural Reporter,71982.0,7.0,31957.0,1704.0,Pacific
2018,4R09-44942,Coamo,PR,All,Rural Reporter,74051.0,6.0,20202.0,1228.0,Pacific
2018,4R09-44943,Vieques,PR,All,Rural Reporter,71773.0,3.0,38728.0,2160.0,Pacific
2018,5R01-50219,Ottawa,IL,All,Rural Reporter,1199716.0,24.0,417270.0,49786.0,East North Central
2018,5R01-50221,Greenville,IL,All,Rural Reporter,665960.0,18.0,263384.0,42088.0,East North Central
2018,5R01-50223,Danville,IL,All,Rural Reporter,1297971.0,19.0,301961.0,61710.0,East North Central
2018,5R01-50232,Macomb,IL,All,Rural Reporter,2325740.0,49.0,537243.0,1101164.0,East North Central
2018,5R01-50234,Mt. Carroll,IL,All,Rural Reporter,283960.0,11.0,217130.0,11039.0,East North Central
2018,5R01-50237,Rock Island,IL,All,Rural Reporter,364055.0,14.0,109276.0,10376.0,East North Central
2018,5R01-50250,Dixon,IL,All,Rural Reporter,1275248.0,27.0,682105.0,86369.0,East North Central
2018,5R01-50252,Carlinville,IL,All,Rural Reporter,1241043.0,38.0,820369.0,74980.0,East North Central
2018,5R01-50253,Morris,IL,All,Rural Reporter,543624.0,8.0,194604.0,16761.0,East North Central
2018,5R01-50258,Quincy,IL,All,Rural Reporter,2885563.0,29.0,629951.0,336960.0,East North Central
2018,5R01-50263,Princeton,IL,All,Rural Reporter,1590011.0,26.0,604526.0,64523.0,East North Central
2018,5R01-50269,Urbana,IL,All,Rural Reporter,685536.0,12.0,389202.0,26134.0,East North Central
2018,5R01-50283,Monmouth,IL,All,Rural Reporter,634612.0,15.0,132006.0,55248.0,East North Central
2018,5R01-50301,Cambridge,IL,All,Rural Reporter,651253.0,16.0,325499.0,50147.0,East North Central
2018,5R01-50304,Lewistown,IL,All,Rural Reporter,382582.0,8.0,74555.0,25631.0,East North Central
2018,5R01-50315,Vienna,IL,All,Rural Reporter,3721791.0,71.0,1738856.0,150430.0,East North Central
2018,5R01-50327,Centralia,IL,All,Rural Reporter,8824703.0,147.0,2195000.0,522623.0,East North Central
2018,5R01-50328,Kankakee,IL,All,Rural Reporter,638099.0,15.0,232303.0,36704.0,East North Central
2018,5R01-50329,Eureka,IL,All,Rural Reporter,446856.0,7.0,302136.0,13966.0,East North Central
2018,5R01-50338,Bloomington,IL,All,Rural Reporter,2322475.0,44.0,671230.0,130113.0,East North Central
2018,5R01-50339,Sparta,IL,All,Rural Reporter,504112.0,31.0,169793.0,9827.0,East North Central
2018,5R01-50345,Effingham,IL,All,Rural Reporter,514388.0,10.0,164184.0,32515.0,East North Central
2018,5R01-50352,Yorkville,IL,All,Rural Reporter,1430528.0,18.0,266350.0,29105.0,East North Central
2018,5R01-50364,Galena,IL,All,Rural Reporter,887378.0,21.0,304881.0,42410.0,East North Central
2018,5R01-50385,Carthage,IL,All,Rural Reporter,163829.0,9.0,85033.0,7971.0,East North Central
2018,5R01-50411,Lincoln,IL,All,Rural Reporter,304256.0,15.0,51440.0,7062.0,East North Central
2018,5R01-50412,Freeport,IL,All,Rural Reporter,1351282.0,19.0,447582.0,99124.0,East North Central
2018,5R01-50414,Jacksonville,IL,All,Rural Reporter,1640845.0,56.0,571282.0,104224.0,East North Central
2018,5R01-50420,Pekin,IL,All,Rural Reporter,780086.0,21.0,503061.0,43395.0,East North Central
2018,5R01-50425,Monticello,IL,All,Rural Reporter,873212.0,14.0,716221.0,80055.0,East North Central
2018,5R01-50447,Charleston,IL,All,Rural Reporter,997255.0,22.0,369518.0,75217.0,East North Central
2018,5R01-50458,Morrison,IL,All,Rural Reporter,751464.0,18.0,283384.0,46620.0,East North Central
2018,5R01-50496,Shelbyville,IL,All,Rural Reporter,1794529.0,43.0,621259.0,112781.0,East North Central
2018,5R01-50502,Galesburg,IL,All,Rural Reporter,1700772.0,18.0,324042.0,149260.0,East North Central
2018,5R01-55307,Springfield,IL,All,Rural Reporter,480718.0,15.0,67129.0,3922.0,East North Central
2018,5R01-55313,Lacon,IL,All,Rural Reporter,233099.0,9.0,135289.0,7301.0,East North Central
2018,5R01-55315,Tuscola,IL,All,Rural Reporter,205530.0,4.0,90922.0,11136.0,East North Central
2018,5R01-55316,Jerseyville,IL,All,Rural Reporter,425143.0,15.0,162177.0,29802.0,East North Central
2018,5R02-50230,Lebanon,IN,All,Rural Reporter,682304.0,20.0,247827.0,25332.0,East North Central
2018,5R02-50246,Plymouth,IN,All,Rural Reporter,461571.0,11.0,229451.0,26246.0,East North Central
2018,5R02-50248,Angola,IN,All,Rural Reporter,357573.0,10.0,128896.0,14181.0,East North Central
2018,5R02-50249,Richmond,IN,All,Rural Reporter,1164102.0,19.0,306570.0,216787.0,East North Central
2018,5R02-50272,Anderson,IN,All,Rural Reporter,446554.0,11.0,161621.0,18020.0,East North Central
2018,5R02-50276,Washington,IN,All,Rural Reporter,2971696.0,131.0,1809166.0,190467.0,East North Central
2018,5R02-50280,Rushville,IN,All,Rural Reporter,213547.0,5.0,78845.0,9357.0,East North Central
2018,5R02-50281,LOGANSPORT,IN,All,Rural Reporter,1536522.0,32.0,831188.0,151482.0,East North Central
2018,5R02-50289,WARSAW,IN,All,Rural Reporter,816886.0,14.0,243225.0,58809.0,East North Central
2018,5R02-50302,WASHINGTON,IN,All,Rural Reporter,116475.0,3.0,28426.0,13997.0,East North Central
2018,5R02-50305,LaGrange,IN,All,Rural Reporter,893210.0,18.0,526522.0,48843.0,East North Central
2018,5R02-50307,YORKTOWN,IN,All,Rural Reporter,1133248.0,24.0,345627.0,45151.0,East North Central
2018,5R02-50308,ELLETTSVILLE,IN,All,Rural Reporter,1372277.0,32.0,456963.0,77051.0,East North Central
2018,5R02-50324,Dillsboro,IN,All,Rural Reporter,1736953.0,35.0,758105.0,82215.0,East North Central
2018,5R02-50330,Auburn,IN,All,Rural Reporter,572221.0,13.0,270807.0,27768.0,East North Central
2018,5R02-50347,Corydon,IN,All,Rural Reporter,888444.0,33.0,319160.0,29472.0,East North Central
2018,5R02-50354,Huntingburg,IN,All,Rural Reporter,184242.0,3.0,23191.0,10399.0,East North Central
2018,5R02-50358,New Castle,IN,All,Rural Reporter,444640.0,8.0,48274.0,31882.0,East North Central
2018,5R02-50361,Huntington,IN,All,Rural Reporter,646842.0,20.0,322338.0,41743.0,East North Central
2018,5R02-50365,Lafayette,IN,All,Rural Reporter,105141.0,8.0,15984.0,4623.0,East North Central
2018,5R02-50387,LIBERTY,IN,All,Rural Reporter,508214.0,12.0,265741.0,30461.0,East North Central
2018,5R02-50389,Paoli,IN,All,Rural Reporter,418998.0,16.0,210881.0,18890.0,East North Central
2018,5R02-50392,VINCINNES,IN,All,Rural Reporter,769008.0,21.0,279819.0,82850.0,East North Central
2018,5R02-50399,Connersville,IN,All,Rural Reporter,439075.0,11.0,195483.0,36949.0,East North Central
2018,5R02-50403,Bluffton,IN,All,Rural Reporter,565020.0,13.0,187201.0,40012.0,East North Central
2018,5R02-50407,BEDFORD,IN,All,Rural Reporter,605608.0,8.0,74903.0,36616.0,East North Central
2018,5R02-50422,Kendalville,IN,All,Rural Reporter,728468.0,21.0,461413.0,29668.0,East North Central
2018,5R02-50441,WABASH,IN,All,Rural Reporter,565112.0,10.0,172812.0,24898.0,East North Central
2018,5R02-50444,Monticello,IN,All,Rural Reporter,317519.0,8.0,82142.0,13278.0,East North Central
2018,5R02-50454,Peru,IN,All,Rural Reporter,523112.0,13.0,287995.0,48626.0,East North Central
2018,5R02-50468,Columbia City,IN,All,Rural Reporter,550717.0,16.0,210531.0,36456.0,East North Central
2018,5R02-50483,Brookville,IN,All,Rural Reporter,447783.0,16.0,247352.0,27297.0,East North Central
2018,5R02-50484,Rochester,IN,All,Rural Reporter,508921.0,11.0,230371.0,41413.0,East North Central
2018,5R02-50485,Marion,IN,All,Rural Reporter,1291888.0,12.0,218810.0,272096.0,East North Central
2018,5R02-50493,Terre Haute,IN,All,Rural Reporter,331792.0,9.0,107169.0,12926.0,East North Central
2018,5R02-50499,FRANKFORT,IN,All,Rural Reporter,436827.0,11.0,110233.0,41625.0,East North Central
2018,5R02-50501,Seymour,IN,All,Rural Reporter,372772.0,8.0,115659.0,38968.0,East North Central
2018,5R02-55310,Monon,IN,All,Rural Reporter,1054906.0,42.0,556505.0,58799.0,East North Central
2018,5R03-50217,East Tawas,MI,All,Rural Reporter,508050.0,8.0,199786.0,34777.0,East North Central
2018,5R03-50224,Caro,MI,All,Rural Reporter,963180.0,18.0,204651.0,59122.0,East North Central
2018,5R03-50225,Bay City,MI,All,Rural Reporter,502248.0,12.0,320527.0,38441.0,East North Central
2018,5R03-50227,Owosso,MI,All,Rural Reporter,1176989.0,17.0,726124.0,96785.0,East North Central
2018,5R03-50233,Alpena,MI,All,Rural Reporter,1662797.0,39.0,522578.0,137264.0,East North Central
2018,5R03-50240,Manistique,MI,All,Rural Reporter,819406.0,12.0,228435.0,51638.0,East North Central
2018,5R03-50241,Sault Ste Marie,MI,All,Rural Reporter,3478147.0,15.0,294274.0,857720.0,East North Central
2018,5R03-50242,PRUDENVILLE,MI,All,Rural Reporter,2025828.0,25.0,567167.0,88362.0,East North Central
2018,5R03-50244,Mt. Pleasant,MI,All,Rural Reporter,5755667.0,51.0,1321076.0,525736.0,East North Central
2018,5R03-50260,Charlotte,MI,All,Rural Reporter,2517846.0,29.0,848115.0,142931.0,East North Central
2018,5R03-50265,Marshall,MI,All,Rural Reporter,387967.0,6.0,101669.0,30938.0,East North Central
2018,5R03-50268,Hillsdale,MI,All,Rural Reporter,312949.0,5.0,50303.0,27662.0,East North Central
2018,5R03-50282,Kalkaska,MI,All,Rural Reporter,759044.0,22.0,197941.0,91920.0,East North Central
2018,5R03-50285,Cheboygan,MI,All,Rural Reporter,833786.0,14.0,285910.0,35613.0,East North Central
2018,5R03-50310,Cassopolis,MI,All,Rural Reporter,605780.0,12.0,259829.0,25866.0,East North Central
2018,5R03-50313,Boyne City,MI,All,Rural Reporter,1872260.0,26.0,517855.0,89490.0,East North Central
2018,5R03-50314,St. Johns,MI,All,Rural Reporter,1787689.0,32.0,574868.0,52534.0,East North Central
2018,5R03-50323,Adrian,MI,All,Rural Reporter,383358.0,8.0,107145.0,60413.0,East North Central
2018,5R03-50335,Lapeer,MI,All,Rural Reporter,2091232.0,27.0,692652.0,161531.0,East North Central
2018,5R03-50337,Coldwater,MI,All,Rural Reporter,1615294.0,14.0,364809.0,118582.0,East North Central
2018,5R03-50340,Gaylord,MI,All,Rural Reporter,1381259.0,20.0,270349.0,64825.0,East North Central
2018,5R03-50344,West Branch,MI,All,Rural Reporter,843668.0,12.0,293126.0,54932.0,East North Central
2018,5R03-50346,Sandusky,MI,All,Rural Reporter,1546601.0,18.0,501176.0,106505.0,East North Central
2018,5R03-50355,Hastings,MI,All,Rural Reporter,1617199.0,16.0,513630.0,104526.0,East North Central
2018,5R03-50356,Escanaba,MI,All,Rural Reporter,1515888.0,21.0,418887.0,122096.0,East North Central
2018,5R03-50369,Manistee,MI,All,Rural Reporter,2463276.0,24.0,566212.0,155367.0,East North Central
