SubRecipientCode,Year,Efficiency_score,State,Region,Effectiveness_score,combined_score
7R02-70103,2019,1.0,KS,West North Central,1.0,1.0
7R02-70103,2020,1.0,KS,West North Central,1.0,1.0
7R02-70103,2021,1.0,KS,West North Central,1.0,1.0
7R02-70103,2022,1.0,KS,West North Central,1.0,1.0
7R02-70105,2018,1.0,KS,West North Central,1.0,1.0
7R02-70105,2019,0.917958798852101,KS,West North Central,1.0,1.0
7R02-70105,2020,0.8905225598345605,KS,West North Central,0.559319340147641,0.8905225599072305
7R02-70105,2021,0.8978525860152367,KS,West North Central,0.6541785616431375,0.8978525859628302
7R02-70105,2022,1.0,KS,West North Central,1.0,1.0
7R02-70109,2018,1.0,KS,West North Central,1.0,1.0
7R02-70109,2019,1.0,KS,West North Central,1.0,1.0
7R02-70109,2020,0.6397408618142792,KS,West North Central,0.773516157752955,0.7735161581007967
7R02-70109,2021,0.5714285758849522,KS,West North Central,0.5714285732106826,0.5714285715046103
7R02-70109,2022,1.0,KS,West North Central,0.571428571868994,1.0
7R02-70115,2018,1.0,KS,West North Central,1.0,1.0
7R02-70115,2019,1.0,KS,West North Central,1.0,1.0
7R02-70115,2020,1.0,KS,West North Central,1.0,1.0
7R02-70115,2021,1.0,KS,West North Central,1.0,1.0
7R02-70115,2022,1.0,KS,West North Central,1.0,1.0
7R02-70120,2018,1.0,KS,West North Central,1.0,1.0
7R02-70120,2019,1.0,KS,West North Central,1.0,1.0
7R02-70120,2020,1.0,KS,West North Central,1.0,1.0
7R02-70120,2021,1.0,KS,West North Central,1.0,1.0
7R02-70120,2022,1.0,KS,West North Central,1.0,1.0
7R02-70122,2018,1.0,KS,West North Central,1.0,1.0
7R02-70122,2019,0.9756417558709836,KS,West North Central,0.9797863558252218,0.9797863558843741
7R02-70122,2020,1.0,KS,West North Central,1.0,1.0
7R02-70122,2021,1.0,KS,West North Central,1.0,1.0
7R02-70122,2022,1.0,KS,West North Central,1.0,1.0
7R02-70123,2018,1.0,KS,West North Central,1.0,1.0
7R02-70123,2019,1.0,KS,West North Central,1.0,1.0
7R02-70123,2020,1.0,KS,West North Central,1.0,1.0
7R02-70123,2021,0.9769440904525186,KS,West North Central,0.9769440926088676,0.9769440918012077
7R02-70123,2022,0.9819872594599276,KS,West North Central,0.9819872643125545,0.9819872615325353
7R02-70132,2018,1.0,KS,West North Central,1.0,1.0
7R02-70132,2019,1.0,KS,West North Central,1.0,1.0
7R02-70132,2020,1.0,KS,West North Central,1.0,1.0
7R02-70132,2021,0.8333333361119046,KS,West North Central,0.8333333370750784,0.8333333334287755
7R02-70132,2022,1.0,KS,West North Central,1.0,1.0
7R02-70135,2018,1.0,KS,West North Central,1.0,1.0
7R02-70135,2019,0.9528642196363744,KS,West North Central,1.0,1.0
7R02-70135,2020,0.913543640884948,KS,West North Central,0.9311217720329727,0.9334693134070245
7R02-70135,2021,1.0,KS,West North Central,1.0,1.0
7R02-70135,2022,1.0,KS,West North Central,1.0,1.0
7R02-70137,2018,1.0,KS,West North Central,1.0,1.0
7R02-70137,2019,0.9541670559649816,KS,West North Central,0.9541670568516364,0.954167057274972
7R02-70137,2020,0.9424840795901832,KS,West North Central,0.942484079340498,0.9424840793273048
7R02-70137,2021,0.9332217631713662,KS,West North Central,0.9332217622005348,0.9332217631246887
7R02-70137,2022,0.8000000040035506,KS,West North Central,0.800000000504172,0.8000000011513312
7R02-70139,2018,1.0,KS,West North Central,1.0,1.0
7R02-70139,2019,0.9576423356456752,KS,West North Central,0.9917169129401598,0.9917169131182143
7R02-70139,2020,1.0,KS,West North Central,1.0,1.0
7R02-70139,2021,1.0,KS,West North Central,1.0,1.0
7R02-70139,2022,1.0,KS,West North Central,1.0,1.0
7R02-70141,2018,1.0,KS,West North Central,1.0,1.0
7R02-70141,2019,0.8371519136365961,KS,West North Central,0.9890465857370724,0.9890465852407582
7R02-70141,2020,0.8043394877051883,KS,West North Central,0.9684335363886432,0.9684335342612665
7R02-70141,2021,0.847932108383183,KS,West North Central,0.9316261690083107,0.9316261669796039
7R02-70141,2022,1.0,KS,West North Central,1.0,1.0
7R02-70144,2018,1.0,KS,West North Central,1.0,1.0
7R02-70144,2019,1.0,KS,West North Central,1.0,1.0
7R02-70144,2020,1.0,KS,West North Central,1.0,1.0
7R02-70144,2021,1.0,KS,West North Central,1.0,1.0
7R02-70144,2022,1.0,KS,West North Central,1.0,1.0
7R02-70145,2018,1.0,KS,West North Central,1.0,1.0
7R02-70145,2019,0.9214163570636648,KS,West North Central,0.9413744444787644,1.0
7R02-70145,2020,1.0,KS,West North Central,1.0,1.0
7R02-70145,2021,0.9803378941693802,KS,West North Central,0.9665067928109792,0.9803378868211422
7R02-70145,2022,1.0,KS,West North Central,0.8727272910284524,1.0
7R02-70146,2018,1.0,KS,West North Central,1.0,1.0
7R02-70146,2019,1.0,KS,West North Central,1.0,1.0
7R02-70146,2020,1.0,KS,West North Central,1.0,1.0
7R02-70146,2021,1.0,KS,West North Central,1.0,1.0
7R02-70146,2022,0.8784541359082434,KS,West North Central,0.878454145049289,0.8784541359341221
7R02-70158,2018,1.0,KS,West North Central,1.0,1.0
7R02-70158,2019,1.0,KS,West North Central,1.0,1.0
7R02-70158,2020,1.0,KS,West North Central,1.0,1.0
7R02-70158,2021,1.0,KS,West North Central,1.0,1.0
7R02-70158,2022,1.0,KS,West North Central,1.0,1.0
7R02-70163,2018,1.0,KS,West North Central,1.0,1.0
7R02-70163,2019,1.0,KS,West North Central,1.0,1.0
7R02-70163,2020,1.0,KS,West North Central,1.0,1.0
7R02-70163,2021,1.0,KS,West North Central,1.0,1.0
7R02-70163,2022,1.0,KS,West North Central,1.0,1.0
7R02-70167,2018,1.0,KS,West North Central,1.0,1.0
7R02-70167,2019,1.0,KS,West North Central,1.0,1.0
7R02-70167,2020,1.0,KS,West North Central,1.0,1.0
7R02-70167,2021,1.0,KS,West North Central,1.0,1.0
7R02-70167,2022,1.0,KS,West North Central,1.0,1.0
7R02-70171,2018,1.0,KS,West North Central,1.0,1.0
7R02-70171,2019,1.0,KS,West North Central,1.0,1.0
7R02-70171,2020,1.0,KS,West North Central,1.0,1.0
7R02-70171,2021,1.0,KS,West North Central,1.0,1.0
7R02-70171,2022,1.0,KS,West North Central,1.0,1.0
7R02-70178,2018,1.0,KS,West North Central,0.9000000011759375,1.0
7R02-70178,2019,0.9000000002986177,KS,West North Central,0.9000000003186682,0.9000000004452681
7R02-70178,2020,0.9000000008321903,KS,West North Central,0.9000000015392446,0.9000000018471733
7R02-70178,2021,1.0,KS,West North Central,1.0,1.0
7R02-70178,2022,1.0,KS,West North Central,1.0,1.0
7R02-70179,2018,1.0,KS,West North Central,1.0,1.0
7R02-70179,2019,1.0,KS,West North Central,1.0,1.0
7R02-70179,2020,1.0,KS,West North Central,1.0,1.0
7R02-70179,2021,1.0,KS,West North Central,1.0,1.0
7R02-70179,2022,1.0,KS,West North Central,1.0,1.0
7R02-70180,2018,1.0,KS,West North Central,1.0,1.0
7R02-70180,2019,1.0,KS,West North Central,1.0,1.0
7R02-70180,2020,0.9798283499005112,KS,West North Central,0.9914410316680948,0.9914410412460629
7R02-70180,2021,0.9730944791186492,KS,West North Central,0.9730944753686802,0.9730944748409095
7R02-70180,2022,1.0,KS,West North Central,1.0,1.0
7R02-70184,2018,1.0,KS,West North Central,1.0,1.0
7R02-70184,2019,1.0,KS,West North Central,1.0,1.0
7R02-70184,2020,1.0,KS,West North Central,1.0,1.0
7R02-70184,2021,0.9854728883099692,KS,West North Central,0.9854728879585358,0.9854728883318001
7R02-70184,2022,1.0,KS,West North Central,1.0,1.0
7R02-70186,2018,1.0,KS,West North Central,1.0,1.0
7R02-70186,2019,1.0,KS,West North Central,1.0,1.0
7R02-70186,2020,1.0,KS,West North Central,1.0,1.0
7R02-70186,2021,1.0,KS,West North Central,1.0,1.0
7R02-70186,2022,1.0,KS,West North Central,1.0,1.0
7R02-70187,2018,0.8155510488709433,KS,West North Central,1.0,1.0
7R02-70187,2019,1.0,KS,West North Central,1.0,1.0
7R02-70187,2020,1.0,KS,West North Central,1.0,1.0
7R02-70187,2021,1.0,KS,West North Central,1.0,1.0
7R02-70187,2022,0.9175193118624492,KS,West North Central,0.9175193115669386,0.9175193117861737
7R02-70191,2018,1.0,KS,West North Central,1.0,1.0
7R02-70191,2019,1.0,KS,West North Central,1.0,1.0
7R02-70191,2020,1.0,KS,West North Central,1.0,1.0
7R02-70191,2021,1.0,KS,West North Central,1.0,1.0
7R02-70191,2022,1.0,KS,West North Central,1.0,1.0
7R02-70196,2018,1.0,KS,West North Central,1.0,1.0
7R02-70196,2019,1.0,KS,West North Central,1.0,1.0
7R02-70196,2020,1.0,KS,West North Central,1.0,1.0
7R02-70196,2021,1.0,KS,West North Central,1.0,1.0
7R02-70196,2022,1.0,KS,West North Central,1.0,1.0
7R02-70197,2018,1.0,KS,West North Central,1.0,1.0
7R02-70197,2019,1.0,KS,West North Central,1.0,1.0
7R02-70197,2020,1.0,KS,West North Central,1.0,1.0
7R02-70197,2021,1.0,KS,West North Central,1.0,1.0
7R02-70197,2022,1.0,KS,West North Central,1.0,1.0
7R02-70199,2018,1.0,KS,West North Central,1.0,1.0
7R02-70199,2019,1.0,KS,West North Central,1.0,1.0
7R02-70199,2020,1.0,KS,West North Central,1.0,1.0
7R02-70199,2021,1.0,KS,West North Central,1.0,1.0
7R02-70199,2022,1.0,KS,West North Central,1.0,1.0
7R02-70201,2018,1.0,KS,West North Central,1.0,1.0
7R02-70201,2019,1.0,KS,West North Central,1.0,1.0
7R02-70201,2020,1.0,KS,West North Central,1.0,1.0
7R02-70201,2021,1.0,KS,West North Central,1.0,1.0
7R02-70201,2022,1.0,KS,West North Central,1.0,1.0
7R02-70204,2018,1.0,KS,West North Central,1.0,1.0
7R02-70204,2019,0.9565217392017484,KS,West North Central,0.9565217392007936,0.9565217391630318
7R02-70204,2020,0.9686867199548228,KS,West North Central,0.9686867240651084,0.9686867190992299
7R02-70204,2021,0.899211424478653,KS,West North Central,0.8992114227112342,0.8992114191900872
7R02-70204,2022,1.0,KS,West North Central,1.0,1.0
7R02-70206,2018,1.0,KS,West North Central,1.0,1.0
7R02-70206,2019,0.9632722886730464,KS,West North Central,0.94982425716721,0.9632722899059483
7R02-70206,2020,1.0,KS,West North Central,1.0,1.0
7R02-70206,2021,1.0,KS,West North Central,1.0,1.0
7R02-70206,2022,1.0,KS,West North Central,0.9240385563115364,1.0
7R02-70208,2018,1.0,KS,West North Central,1.0,1.0
7R02-70208,2019,0.8931756963460691,KS,West North Central,0.8931756961873029,0.8931756979332149
7R02-70208,2020,0.7500000026847268,KS,West North Central,0.7500000002429834,0.7500000003974422
7R02-70208,2021,0.7500000037810932,KS,West North Central,0.75000000297582,0.7500000001119637
7R02-70208,2022,0.7500000005633011,KS,West North Central,0.7500000018511619,0.7500000000530291
7R02-70209,2018,0.9539975301860096,KS,West North Central,0.9539975297051052,0.9539975316259196
7R02-70209,2019,1.0,KS,West North Central,1.0,1.0
7R02-70209,2020,1.0,KS,West North Central,1.0,1.0
7R02-70209,2021,1.0,KS,West North Central,1.0,1.0
7R02-70209,2022,1.0,KS,West North Central,1.0,1.0
7R02-70210,2018,1.0,KS,West North Central,1.0,1.0
7R02-70210,2019,1.0,KS,West North Central,1.0,1.0
7R02-70210,2020,0.8602897902012959,KS,West North Central,1.0,1.0
7R02-70210,2021,0.9446051715658842,KS,West North Central,0.8184288247891712,0.9446051716213673
7R02-70210,2022,1.0,KS,West North Central,0.7500000004094143,1.0
7R02-70213,2018,1.0,KS,West North Central,1.0,1.0
7R02-70213,2019,0.8698577413650693,KS,West North Central,1.0,1.0
7R02-70213,2020,0.8371218197253802,KS,West North Central,0.8544661265290994,0.8544661265556511
7R02-70213,2021,0.7500000034160149,KS,West North Central,0.7500000011652691,0.7500000025052902
7R02-70213,2022,0.857142857459733,KS,West North Central,0.8571428573979692,0.857142857373394
7R02-70215,2018,1.0,KS,West North Central,1.0,1.0
7R02-70215,2019,1.0,KS,West North Central,1.0,1.0
7R02-70215,2020,1.0,KS,West North Central,1.0,1.0
7R02-70215,2021,1.0,KS,West North Central,1.0,1.0
7R02-70215,2022,1.0,KS,West North Central,1.0,1.0
7R02-70218,2018,1.0,KS,West North Central,1.0,1.0
7R02-70218,2019,0.8552637308580802,KS,West North Central,1.0,1.0
7R02-70218,2020,0.9216331332014196,KS,West North Central,0.9543730640231906,0.9543730666013585
7R02-70218,2021,1.0,KS,West North Central,1.0,1.0
7R02-70218,2022,0.8093964754666444,KS,West North Central,0.8312134584346424,0.8312134584440383
7R02-70222,2018,1.0,KS,West North Central,1.0,1.0
7R02-70222,2019,1.0,KS,West North Central,1.0,1.0
7R02-70222,2020,1.0,KS,West North Central,1.0,1.0
7R02-70222,2021,1.0,KS,West North Central,1.0,1.0
7R02-70222,2022,1.0,KS,West North Central,1.0,1.0
7R02-70225,2018,1.0,KS,West North Central,1.0,1.0
7R02-70225,2019,1.0,KS,West North Central,1.0,1.0
7R02-70225,2020,1.0,KS,West North Central,1.0,1.0
7R02-70225,2021,1.0,KS,West North Central,1.0,1.0
7R02-70225,2022,1.0,KS,West North Central,1.0,1.0
7R02-70226,2018,1.0,KS,West North Central,1.0,1.0
7R02-70226,2019,1.0,KS,West North Central,1.0,1.0
7R02-70226,2020,1.0,KS,West North Central,1.0,1.0
7R02-70226,2021,1.0,KS,West North Central,1.0,1.0
7R02-70226,2022,0.9090909126457646,KS,West North Central,0.9090909096150134,0.9090909093086702
7R02-70227,2018,1.0,KS,West North Central,1.0,1.0
7R02-70227,2019,1.0,KS,West North Central,1.0,1.0
7R02-70227,2020,0.8888888895066184,KS,West North Central,0.9705437525341104,0.9705437471959957
7R02-70227,2021,1.0,KS,West North Central,1.0,1.0
7R02-70227,2022,1.0,KS,West North Central,1.0,1.0
7R02-70228,2018,1.0,KS,West North Central,1.0,1.0
7R02-70228,2019,1.0,KS,West North Central,1.0,1.0
7R02-70228,2020,1.0,KS,West North Central,1.0,1.0
7R02-70228,2021,0.80000000166059,KS,West North Central,0.8000000000718744,0.8000000001455232
7R02-70228,2022,0.8000000002894417,KS,West North Central,0.800000000201339,0.8000000002445953
7R02-70235,2018,1.0,KS,West North Central,1.0,1.0
7R02-70235,2019,1.0,KS,West North Central,1.0,1.0
7R02-70235,2020,1.0,KS,West North Central,1.0,1.0
7R02-70235,2021,1.0,KS,West North Central,1.0,1.0
7R02-70235,2022,1.0,KS,West North Central,1.0,1.0
7R02-70238,2018,1.0,KS,West North Central,1.0,1.0
7R02-70238,2019,1.0,KS,West North Central,1.0,1.0
7R02-70238,2020,0.9789834198079318,KS,West North Central,0.97898341711478,0.9789834165231542
7R02-70238,2021,1.0,KS,West North Central,1.0,1.0
7R02-70238,2022,1.0,KS,West North Central,1.0,1.0
7R02-70241,2018,1.0,KS,West North Central,1.0,1.0
7R02-70241,2019,1.0,KS,West North Central,1.0,1.0
7R02-70241,2020,1.0,KS,West North Central,1.0,1.0
7R02-70241,2021,0.927534644331498,KS,West North Central,0.9333518762262436,0.9333518713202446
7R02-70241,2022,0.7840363541120619,KS,West North Central,1.0,1.0
7R02-70245,2018,0.991525647952751,KS,West North Central,1.0,1.0
7R02-70245,2019,1.0,KS,West North Central,1.0,1.0
7R02-70245,2020,1.0,KS,West North Central,1.0,1.0
7R02-70245,2021,1.0,KS,West North Central,1.0,1.0
7R02-70245,2022,1.0,KS,West North Central,1.0,1.0
7R02-70248,2018,1.0,KS,West North Central,1.0,1.0
7R02-70248,2019,1.0,KS,West North Central,0.8696656357775844,1.0
7R02-70248,2020,0.8519773565538578,KS,West North Central,0.7000000001723375,0.8519773553636119
7R02-70248,2021,0.7305264161170877,KS,West North Central,0.6362319927938618,0.7305264160746752
7R02-70248,2022,1.0,KS,West North Central,0.6363636368928088,1.0
7R02-70250,2018,1.0,KS,West North Central,1.0,1.0
7R02-70250,2019,0.7131389460903641,KS,West North Central,1.0,1.0
7R02-70250,2020,0.6574880342854434,KS,West North Central,0.7457772954231411,0.7457772951209647
7R02-70250,2021,0.7653940382551646,KS,West North Central,0.7653940379351503,0.7653940382299345
7R02-70250,2022,1.0,KS,West North Central,0.5868087066206342,1.0
7R02-70255,2018,1.0,KS,West North Central,1.0,1.0
7R02-70255,2019,1.0,KS,West North Central,1.0,1.0
7R02-70255,2020,0.970666929505377,KS,West North Central,0.9518310069340576,0.97066692908868
7R02-70255,2021,0.9631648157301737,KS,West North Central,0.9631648157705452,0.9631648157121505
7R02-70255,2022,1.0,KS,West North Central,1.0,1.0
7R02-70259,2018,1.0,KS,West North Central,1.0,1.0
7R02-70259,2019,0.9428393950418384,KS,West North Central,1.0,1.0
7R02-70259,2020,1.0,KS,West North Central,1.0,1.0
7R02-70259,2021,1.0,KS,West North Central,1.0,1.0
7R02-70259,2022,1.0,KS,West North Central,1.0,1.0
7R02-70266,2018,1.0,KS,West North Central,1.0,1.0
7R02-70266,2019,1.0,KS,West North Central,1.0,1.0
7R02-70266,2020,1.0,KS,West North Central,1.0,1.0
7R02-70266,2021,1.0,KS,West North Central,1.0,1.0
7R02-70266,2022,1.0,KS,West North Central,1.0,1.0
7R02-70267,2018,1.0,KS,West North Central,1.0,1.0
7R02-70267,2019,0.8937535028072933,KS,West North Central,0.8937534989638143,0.8937534995136669
7R02-70267,2020,0.7179715894976294,KS,West North Central,0.7179715903623279,0.7179715898713495
7R02-70267,2021,0.8077746098208411,KS,West North Central,0.8077746094880898,0.8077746117782414
7R02-70267,2022,0.8239429479251182,KS,West North Central,0.8239429483134546,0.8239429496058776
7R02-70268,2018,1.0,KS,West North Central,1.0,1.0
7R02-70268,2019,1.0,KS,West North Central,1.0,1.0
7R02-70268,2020,0.8360707831204299,KS,West North Central,0.6666666670355167,0.8360707845714582
7R02-70268,2021,1.0,KS,West North Central,1.0,1.0
7R02-70268,2022,1.0,KS,West North Central,1.0,1.0
7R02-77076,2018,1.0,KS,West North Central,1.0,1.0
7R02-77076,2019,1.0,KS,West North Central,1.0,1.0
7R02-77076,2020,1.0,KS,West North Central,1.0,1.0
7R02-77076,2021,1.0,KS,West North Central,1.0,1.0
7R02-77076,2022,1.0,KS,West North Central,1.0,1.0
7R02-77079,2018,0.9995455664419268,KS,West North Central,1.0,1.0
7R02-77079,2019,1.0,KS,West North Central,1.0,1.0
7R02-77079,2020,1.0,KS,West North Central,1.0,1.0
7R02-77079,2021,0.8000000010649004,KS,West North Central,1.0,1.0
7R02-77079,2022,0.8000000000575437,KS,West North Central,0.9427038631626014,0.9427038634351884
7R02-77082,2018,1.0,KS,West North Central,1.0,1.0
7R02-77082,2019,1.0,KS,West North Central,1.0,1.0
7R02-77082,2020,1.0,KS,West North Central,1.0,1.0
7R02-77082,2021,1.0,KS,West North Central,1.0,1.0
7R02-77082,2022,1.0,KS,West North Central,1.0,1.0
7R02-77083,2018,1.0,KS,West North Central,1.0,1.0
7R02-77083,2019,1.0,KS,West North Central,1.0,1.0
7R02-77083,2020,0.640602184986026,KS,West North Central,0.6406021790394455,0.6406021789416199
7R02-77083,2021,0.7977998556262637,KS,West North Central,0.7977998571360948,0.7977998557175296
7R02-77083,2022,0.7959248957869391,KS,West North Central,0.7959249017505232,0.7959249132101698
7R03-70063,2018,1.0,MO,West North Central,0.9898214470622618,1.0
7R03-70063,2019,0.9599369206826924,MO,West North Central,1.0,1.0
7R03-70063,2020,1.0,MO,West North Central,1.0,1.0
7R03-70063,2021,0.9835518494388876,MO,West North Central,0.983551854280492,0.98355184847306
7R03-70063,2022,1.0,MO,West North Central,1.0,1.0
7R03-70067,2018,1.0,MO,West North Central,1.0,1.0
7R03-70067,2019,1.0,MO,West North Central,1.0,1.0
7R03-70067,2020,1.0,MO,West North Central,1.0,1.0
7R03-70067,2021,1.0,MO,West North Central,1.0,1.0
7R03-70067,2022,1.0,MO,West North Central,1.0,1.0
7R03-70085,2018,1.0,MO,West North Central,1.0,1.0
7R03-70085,2019,1.0,MO,West North Central,1.0,1.0
7R03-70085,2020,1.0,MO,West North Central,1.0,1.0
7R03-70085,2021,1.0,MO,West North Central,1.0,1.0
7R03-70085,2022,1.0,MO,West North Central,1.0,1.0
7R03-70099,2018,1.0,MO,West North Central,1.0,1.0
7R03-70099,2019,1.0,MO,West North Central,1.0,1.0
7R03-70099,2020,1.0,MO,West North Central,1.0,1.0
7R03-70099,2021,1.0,MO,West North Central,1.0,1.0
7R03-70099,2022,1.0,MO,West North Central,1.0,1.0
7R03-70106,2018,1.0,MO,West North Central,1.0,1.0
7R03-70106,2019,1.0,MO,West North Central,1.0,1.0
7R03-70106,2020,1.0,MO,West North Central,1.0,1.0
7R03-70106,2021,0.9761784221056032,MO,West North Central,0.9761784214793676,0.9761784216119606
7R03-70106,2022,0.9629308366217249,MO,West North Central,0.9629308356386916,0.962930833083178
7R03-70114,2018,1.0,MO,West North Central,1.0,1.0
7R03-70114,2019,0.9887839976473431,MO,West North Central,1.0,1.0
7R03-70114,2020,1.0,MO,West North Central,1.0,1.0
7R03-70114,2021,1.0,MO,West North Central,1.0,1.0
7R03-70114,2022,1.0,MO,West North Central,1.0,1.0
7R03-70133,2018,1.0,MO,West North Central,1.0,1.0
7R03-70133,2019,1.0,MO,West North Central,1.0,1.0
7R03-70133,2020,0.9642616844585902,MO,West North Central,1.0,1.0
7R03-70133,2021,1.0,MO,West North Central,1.0,1.0
7R03-70133,2022,1.0,MO,West North Central,1.0,1.0
7R03-70134,2018,1.0,MO,West North Central,1.0,1.0
7R03-70134,2019,1.0,MO,West North Central,1.0,1.0
7R03-70134,2020,0.949929433798602,MO,West North Central,0.8760750998065583,0.9499294338010922
7R03-70134,2021,0.90563557998986,MO,West North Central,0.694414133632536,0.905635579903955
7R03-70134,2022,1.0,MO,West North Central,1.0,1.0
7R03-70140,2018,1.0,MO,West North Central,1.0,1.0
7R03-70140,2019,1.0,MO,West North Central,1.0,1.0
7R03-70140,2020,1.0,MO,West North Central,1.0,1.0
7R03-70140,2021,0.9528562893531674,MO,West North Central,0.952856291946078,0.9528562891376894
7R03-70140,2022,1.0,MO,West North Central,1.0,1.0
7R03-70147,2018,1.0,MO,West North Central,1.0,1.0
7R03-70147,2019,1.0,MO,West North Central,1.0,1.0
7R03-70147,2020,1.0,MO,West North Central,1.0,1.0
7R03-70147,2021,1.0,MO,West North Central,1.0,1.0
7R03-70147,2022,1.0,MO,West North Central,1.0,1.0
7R03-70152,2018,1.0,MO,West North Central,1.0,1.0
7R03-70152,2019,1.0,MO,West North Central,1.0,1.0
7R03-70152,2020,1.0,MO,West North Central,1.0,1.0
7R03-70152,2021,1.0,MO,West North Central,1.0,1.0
7R03-70152,2022,1.0,MO,West North Central,1.0,1.0
7R03-70155,2018,1.0,MO,West North Central,1.0,1.0
7R03-70155,2019,1.0,MO,West North Central,1.0,1.0
7R03-70155,2020,1.0,MO,West North Central,1.0,1.0
7R03-70155,2021,0.8255353269272965,MO,West North Central,0.8271001631522084,0.8271001630030806
7R03-70155,2022,1.0,MO,West North Central,1.0,1.0
7R03-70162,2018,1.0,MO,West North Central,1.0,1.0
7R03-70162,2019,1.0,MO,West North Central,1.0,1.0
7R03-70162,2020,1.0,MO,West North Central,0.9271110509932056,1.0
7R03-70162,2021,1.0,MO,West North Central,0.7500000000673254,1.0
7R03-70162,2022,1.0,MO,West North Central,1.0,1.0
7R03-70165,2018,1.0,MO,West North Central,1.0,1.0
7R03-70165,2019,1.0,MO,West North Central,1.0,1.0
7R03-70165,2020,1.0,MO,West North Central,1.0,1.0
7R03-70165,2021,1.0,MO,West North Central,1.0,1.0
7R03-70165,2022,1.0,MO,West North Central,1.0,1.0
7R03-70168,2018,1.0,MO,West North Central,1.0,1.0
7R03-70168,2019,1.0,MO,West North Central,1.0,1.0
7R03-70168,2020,1.0,MO,West North Central,1.0,1.0
7R03-70168,2021,1.0,MO,West North Central,1.0,1.0
7R03-70168,2022,1.0,MO,West North Central,1.0,1.0
7R03-70177,2018,1.0,MO,West North Central,1.0,1.0
7R03-70177,2019,1.0,MO,West North Central,1.0,1.0
7R03-70177,2020,1.0,MO,West North Central,1.0,1.0
7R03-70177,2021,1.0,MO,West North Central,1.0,1.0
7R03-70177,2022,1.0,MO,West North Central,1.0,1.0
7R03-70189,2018,1.0,MO,West North Central,1.0,1.0
7R03-70189,2019,1.0,MO,West North Central,1.0,1.0
7R03-70189,2020,1.0,MO,West North Central,1.0,1.0
7R03-70189,2021,1.0,MO,West North Central,1.0,1.0
7R03-70189,2022,1.0,MO,West North Central,1.0,1.0
7R03-70211,2018,1.0,MO,West North Central,1.0,1.0
7R03-70211,2019,1.0,MO,West North Central,1.0,1.0
7R03-70211,2020,1.0,MO,West North Central,1.0,1.0
7R03-70211,2021,1.0,MO,West North Central,1.0,1.0
7R03-70211,2022,1.0,MO,West North Central,1.0,1.0
7R03-70257,2018,1.0,MO,West North Central,1.0,1.0
7R03-70257,2019,1.0,MO,West North Central,1.0,1.0
7R03-70257,2020,1.0,MO,West North Central,1.0,1.0
7R03-70257,2021,1.0,MO,West North Central,1.0,1.0
7R03-70257,2022,1.0,MO,West North Central,1.0,1.0
7R03-70263,2018,1.0,MO,West North Central,1.0,1.0
7R03-70263,2019,1.0,MO,West North Central,1.0,1.0
7R03-70263,2020,1.0,MO,West North Central,1.0,1.0
7R03-70263,2021,1.0,MO,West North Central,1.0,1.0
7R03-70263,2022,1.0,MO,West North Central,1.0,1.0
7R04-70058,2018,1.0,NE,West North Central,1.0,1.0
7R04-70058,2019,1.0,NE,West North Central,1.0,1.0
7R04-70058,2020,1.0,NE,West North Central,1.0,1.0
7R04-70058,2021,1.0,NE,West North Central,1.0,1.0
7R04-70058,2022,1.0,NE,West North Central,1.0,1.0
7R04-70069,2018,1.0,NE,West North Central,1.0,1.0
7R04-70069,2019,1.0,NE,West North Central,1.0,1.0
7R04-70069,2020,0.953452110827838,NE,West North Central,0.9534521108310337,0.9534521107961563
7R04-70069,2021,0.8050321229790516,NE,West North Central,0.7891330774085695,0.8050321229727198
7R04-70069,2022,0.8563414521785192,NE,West North Central,1.0,1.0
7R04-70073,2018,1.0,NE,West North Central,1.0,1.0
7R04-70073,2019,0.9349165194695715,NE,West North Central,1.0,1.0
7R04-70073,2020,1.0,NE,West North Central,0.618679454975951,1.0
7R04-70073,2021,1.0,NE,West North Central,0.4640906318936398,1.0
7R04-70073,2022,0.9243423540752724,NE,West North Central,1.0,1.0
7R04-70074,2018,1.0,NE,West North Central,1.0,1.0
7R04-70074,2019,0.9591726485054466,NE,West North Central,0.9591726494473236,0.9591726484101107
7R04-70074,2020,0.91087580905521,NE,West North Central,0.910875809304408,0.9108758092682588
7R04-70074,2021,1.0,NE,West North Central,1.0,1.0
7R04-70074,2022,1.0,NE,West North Central,1.0,1.0
7R04-70076,2018,1.0,NE,West North Central,1.0,1.0
7R04-70076,2019,0.990217695160196,NE,West North Central,0.9895782342832384,0.990217677960309
7R04-70076,2020,1.0,NE,West North Central,1.0,1.0
7R04-70076,2021,0.9666632555279512,NE,West North Central,0.9666632642089544,0.9666632619336782
7R04-70076,2022,1.0,NE,West North Central,1.0,1.0
7R04-70079,2018,1.0,NE,West North Central,1.0,1.0
7R04-70079,2019,1.0,NE,West North Central,1.0,1.0
7R04-70079,2020,1.0,NE,West North Central,1.0,1.0
7R04-70079,2021,1.0,NE,West North Central,1.0,1.0
7R04-70079,2022,1.0,NE,West North Central,1.0,1.0
7R04-70081,2018,0.9818181823236036,NE,West North Central,1.0,1.0
7R04-70081,2019,1.0,NE,West North Central,1.0,1.0
7R04-70081,2020,1.0,NE,West North Central,1.0,1.0
7R04-70081,2021,0.9473684245972284,NE,West North Central,0.9473684253764983,0.9473684218745024
